"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81"
0.265412428259265,0.305932206342114,0.32593621304984,0.31826930786374,0.301903669977438,0.308838916878189,0.321515041143768,0.325280381230679,0.297558590959874,0.270106407534924,0.288342507706066,0.332163360166336,0.368751940708432,0.368103552943473,0.405099416126519,0.423024524381022,0.404327832896989,0.392607604273895,0.424040164296399,0.383110221420843,0.403721858412159,0.361414867898135,0.32584939681961,0.27844746769726,0.214416991128443,0.199485393872025,0.18782772785564,0.1241052700124,0.081582927350364,0.0611951330137626,0.0922133402166075,0.0221912825627609,0.0266858921541606,0.0978754211752821,0.114404616875766,0.0540589811726487,-0.0878305322010331,-0.062690315218719,-0.151135231463299,-0.154158873771808,-0.203727462152001,-0.222648548009462,-0.249878327960126,-0.297044794465355,-0.27826985011276,-0.202431060601602,-0.145364415276501,-0.131693248374902,-0.142758148667373,-0.149544103606936,-0.102019247004518,-0.0370713984598315,-0.00432368182984867,0.00953716487663673,0.0163390400291349,-0.0143457758990137,-0.022183932944942,-0.0190860784679958,-0.0289544189121064,-0.0438756956745512,-0.0634719350784506,-0.0688825804886871,-0.0657234648691164,-0.0631924483808848,-0.0620328497889151,-0.062574625669396,-0.0859109963548108,-0.134732830377123,-0.18681417193866,-0.21460732856326,-0.245266579854915,-0.261586536703089,-0.281933850134448,-0.323121780902066,-0.368750989061093,-0.412220140941345,-0.441286778896434,-0.45755345732721,-0.452267577502753,-0.438598179658545,-0.43092659311971
0.271592974484283,0.349527992047044,0.349404363539048,0.316175404751802,0.296042684873373,0.301014342433556,0.328798547832857,0.321449711875064,0.27434377911817,0.280089155487245,0.294262348574906,0.366860086818578,0.387311384830288,0.398528281001189,0.455311439518018,0.477014004919094,0.468522230375842,0.460284287746085,0.476014404822784,0.455329698274091,0.447216924002514,0.416609670202239,0.378354190055538,0.296938375788028,0.238203426133647,0.220229558020119,0.160374122776641,0.116236395521812,0.116878839228598,0.0885110649967243,0.130478778126565,0.114215004020009,0.118697471578274,0.114001159014998,0.114264668184645,0.0136168639437478,-0.0536900970435869,-0.109673854932241,-0.115752726777119,-0.142636025983554,-0.151027234910937,-0.17183817292768,-0.175044822232022,-0.172815032322812,-0.190348943561087,-0.162272267858124,-0.150147809560597,-0.117970140027355,-0.0649110832010289,-0.0488608509983228,-0.00959552922028517,0.0066209010259153,0.0114834630399015,0.0200928391696554,0.0218870589566394,0.00707666701344143,-0.00882079631113089,-0.0235857564021378,-0.0489988308309329,-0.0703039502748466,-0.0863865922479255,-0.0965361641514112,-0.100783672762976,-0.0950641037521499,-0.0772016925997909,-0.0705849326649888,-0.106728236465611,-0.154418944826728,-0.195611894258205,-0.208200764915716,-0.225127147466681,-0.246695502186697,-0.287063573312862,-0.338147961117115,-0.371202235633371,-0.379621649332957,-0.385894225266422,-0.400030976893841,-0.405455467084853,-0.390184775212551,-0.369597706255306
0.23488886602528,0.309418004175618,0.353058786074188,0.345583440040796,0.296726796183104,0.293128855113574,0.314338485429641,0.299157470203055,0.243333899212435,0.275591919026287,0.325277329273693,0.36644489506094,0.404073855878746,0.465598025750561,0.490454457804145,0.49881136875801,0.484716309325837,0.503693415142871,0.504235983964662,0.490979794549272,0.460484594427157,0.445712546195546,0.384649515292226,0.355251993420953,0.302976264613548,0.212244433217828,0.137690937204465,0.119036741499695,0.119320571386279,0.0957299028947586,0.14763051283855,0.145399751970831,0.130153413442861,0.0924688805651613,0.0388292002524721,-0.0750442706905671,-0.0935106464351634,-0.137641705773496,-0.130991338723209,-0.133668501305158,-0.126667973779908,-0.175240113891797,-0.110247359116713,-0.122044141747174,-0.134819842833179,-0.130811346784717,-0.107274253221693,-0.0626372846690397,-0.0274056543144561,-0.0156604579471874,0.0110657763054954,0.0107370592519782,0.0142204397322207,0.0151022826626101,0.0172503679408143,0.00965383583872152,-0.00304689724885283,-0.0203238550014443,-0.0514584213211607,-0.0771632876082668,-0.0916654034205827,-0.101018594321624,-0.100433773738101,-0.0761874224450421,-0.0671752526675527,-0.0758056241563084,-0.120590382101991,-0.167025890585313,-0.199767474010859,-0.205665385990872,-0.210065854829552,-0.23153512669712,-0.286714197551109,-0.347859751300713,-0.376937895118917,-0.375954939187444,-0.36282762149366,-0.353836253745367,-0.345824353849803,-0.331915726925889,-0.305615636384373
0.228091995612745,0.305043992976591,0.346977125268358,0.357694369723886,0.323038529796705,0.317075784951634,0.282310213539578,0.279791733764853,0.250348826656318,0.310286740266986,0.336633835969078,0.377068316820592,0.423563876084111,0.479043012968588,0.52989626694384,0.524869096940376,0.512742596337317,0.517378097980059,0.513686612206629,0.504939566055409,0.508622297602479,0.471744274160806,0.403197591491104,0.373693341211387,0.363402336243267,0.206714956606444,0.148072906301572,0.125135535121711,0.141416875935838,0.125808666303414,0.159132550368822,0.162218990823757,0.158156189428737,0.113146498729438,-0.0363534581021143,-0.107221863387942,-0.131224795811949,-0.142906434288724,-0.103292285896688,-0.123609371204244,-0.0997215508775895,-0.102142622866086,-0.0832562800681061,-0.0917570709877327,-0.0825060430968504,-0.0648239215742605,-0.0747617502122402,-0.0465365921930934,-0.0285115451007874,-0.0238662104865748,0.00343898646349677,0.00490727987935221,-0.00912335253029682,-0.0177300833712371,-0.0147373076426841,-0.0143431247896868,-0.01881549543739,-0.0329844935162546,-0.068468511935807,-0.0831527745757902,-0.0872402768166138,-0.0893115391077645,-0.080565843062676,-0.0696114351665333,-0.0651519143939745,-0.0799456087818523,-0.126844142211209,-0.175437898473602,-0.201495628622914,-0.205516508534008,-0.206797905270821,-0.23544235596812,-0.312036863696263,-0.37153431315136,-0.393378630710614,-0.386856067371217,-0.368911253700284,-0.344222867634732,-0.311582142258887,-0.281376386881885,-0.258525854097739
0.229335127038858,0.303238841488861,0.320793204780687,0.380026885315992,0.371562115326021,0.34654539192417,0.335305062024728,0.336912934622549,0.298932698101289,0.297268056851679,0.368907302122455,0.379978610342189,0.440393965962892,0.488912849987959,0.529358110667571,0.555378426199303,0.555276251534334,0.555696988794836,0.556279892286609,0.548689068023128,0.543365840898201,0.53153280998748,0.467608497623781,0.43235225781653,0.371886190106619,0.305456777737729,0.228042044768351,0.16615288959898,0.137484397638427,0.125115585032334,0.144677413738327,0.185247456710367,0.167221327840814,0.110626924217281,-0.0907482266990673,-0.123757919120377,-0.124537473749717,-0.129339150138515,-0.0758710983571503,-0.0496166401540376,-0.0716887770401269,-0.0448295689739858,-0.0420353349497404,-0.0518444618833309,-0.0542638775072681,-0.0541989535182073,-0.057747162700044,-0.043756604871332,-0.0300658515964725,-0.0139880040848159,-0.0143114996817384,-0.026615332467036,-0.0506682270114778,-0.0656135115868625,-0.0635875784390256,-0.0633191080495285,-0.0689679143820443,-0.085328286896181,-0.108068272980445,-0.102912872727516,-0.0891332744818116,-0.0745771418778638,-0.0684977710693758,-0.0662693715855217,-0.065340796655463,-0.0784237107565762,-0.128156249567848,-0.180646471768551,-0.204218856758433,-0.210857186551504,-0.233765513379965,-0.278063609681354,-0.341619888618345,-0.39644069912825,-0.418141737931968,-0.411367019718206,-0.390694853185188,-0.361006527119573,-0.318982345645828,-0.27929846871245,-0.273933425117987
0.237457429749601,0.302642692019619,0.334103436946529,0.384523661149743,0.375675324460245,0.373327420776005,0.355586176740107,0.383465899258533,0.356659390658551,0.333589901633925,0.371932217739689,0.392495531974038,0.423751494165738,0.461448538804237,0.514286602044597,0.551436696648053,0.553416384412607,0.538840138794931,0.555994719339599,0.549605576091079,0.546957955997921,0.556708138228195,0.54129380466776,0.500939372151329,0.47165100682468,0.400755125233997,0.292540060993013,0.192220190226517,0.125515241450413,0.113730549085776,0.100825279126003,0.125872236994474,0.112612257380683,0.0331462756216398,-0.0858211761141356,-0.069245204836808,-0.0796585594032503,-0.0447584381803079,-0.000739036973257743,0.00914162700971874,-0.00403280666236269,-0.00589641727133213,-0.071186624516484,-0.066563940451125,-0.07612426802541,-0.0663225456097712,-0.0623324847113121,-0.0534811314322764,-0.034720482363668,-0.0347609715486952,-0.0500292844853385,-0.0714288265128066,-0.0994345957900513,-0.122317612037875,-0.112348240998429,-0.111286360242947,-0.108410391737682,-0.119832688824635,-0.129318252811853,-0.127791386508452,-0.0985400288885973,-0.0754733459248848,-0.0655054180150565,-0.0655524087701789,-0.0652950891827247,-0.0743898641889119,-0.125748756431154,-0.186742340722305,-0.21152084216395,-0.238269318766626,-0.291800255426532,-0.330179389495535,-0.379846689818815,-0.42196892821631,-0.442105993255508,-0.437325557410443,-0.41796085018108,-0.386676524583393,-0.344127482611146,-0.303925453615237,-0.325026206198719
NA,NA,0.369315214026113,0.371187542020405,0.389290445594938,0.382652830497248,0.368002263959038,0.377479546797315,0.384155522789165,0.3625279712912,0.377569412568697,0.389465905182894,0.429202476055042,0.461649351719224,0.49296321851959,0.509318568799229,0.545047962251526,0.540535768423968,0.541360818626723,0.556331896728629,0.570164179948596,0.577263139370532,0.558677383590121,0.53162974916394,0.507412455303087,0.463687835732784,0.369188738838954,0.282659129854899,0.232501769444253,0.21868695763263,0.152274718842411,0.0973539235171517,0.0732520061587953,0.0259547537646062,-0.040201929928716,-0.0249372321095029,-0.0109044968932937,-0.0276612682403901,0.00049519590132879,-0.00181259730461789,0.00396225574790661,-0.0318953854461691,-0.0642489590459696,-0.080781031788886,-0.0799565508624192,-0.075917529738012,-0.0686179176935442,-0.0647680496946486,-0.0679381675290181,-0.0768889622056033,-0.0958035542371208,-0.123923761032531,-0.161830892891115,-0.161526601896011,-0.128470340968897,-0.130298981481093,-0.135646336519398,-0.136305686543181,-0.136794185519748,-0.130827659244927,-0.115579254780531,-0.091524934370363,-0.0687267332444813,-0.0652830099188175,-0.0653493107888214,-0.0682631697327487,-0.118434971712455,-0.194296419926957,-0.240426057157843,-0.302533886373461,-0.345927387247935,-0.37374057398051,-0.40632328895816,-0.440565078391768,-0.461576452586855,-0.463750850848788,-0.451165617100256,-0.424612402764514,-0.384749687911175,-0.355388903969096,-0.380386471938791
NA,NA,0.360123979363092,0.365270085903265,0.38557288920088,0.392380553904058,0.350675661561943,0.390112427292431,0.374374698773569,0.372000145264562,0.404337340520787,0.423948255462872,0.429575697416414,0.471515999618362,0.484832329247398,0.503284615594311,0.533218388839424,0.552712238772886,0.557704757689172,0.572331225693339,0.585305986055498,0.586297854628356,0.56993803903674,0.561448693556447,0.545114985592777,0.51623051197721,0.459588982222666,0.36539627121401,0.303874597449042,0.271298730359847,0.264874569226694,0.157267824990246,0.0430826963355583,0.0235408221938339,-0.0119335174461462,0.0390133330171876,0.012694703858792,-0.000325812131905386,0.0121436293805766,-0.00364104661693548,-0.0267797302138855,-0.0351827063618221,-0.0378466071604487,-0.0596958903172183,-0.0708612736699305,-0.075780722372959,-0.0804963534776496,-0.0832855127439868,-0.0907473463904132,-0.113268130904519,-0.142453273645612,-0.174001478054722,-0.198282514111253,-0.187968072009811,-0.168928146133328,-0.140181662530946,-0.144410716033037,-0.14359876212469,-0.140138775250766,-0.134105931353237,-0.12692887721322,-0.111382682585887,-0.0794806466837258,-0.0653916784009378,-0.0653876292808779,-0.0656721816536315,-0.104295882342028,-0.219616918318446,-0.316709212359811,-0.371841694694449,-0.395625100901446,-0.406667283328283,-0.423761607810257,-0.453533006765719,-0.480623702660173,-0.48997686574976,-0.478591666693957,-0.457248334576917,-0.420663100745298,-0.410157552318388,-0.423919319761985
NA,NA,NA,0.374482639502405,0.391211396823124,0.375988064587897,0.357633325380249,0.382161846146536,0.383575711913722,0.357658728209088,0.370222979858978,0.396406323043931,0.418436756901933,0.438253877327662,0.471619884793512,0.506988255373401,0.505284159711252,0.547485194963575,0.593685708034205,0.603313528475372,0.607290018861927,0.60636862512195,0.574727426711755,0.561057813150847,0.543775947946204,0.525057834640241,0.463813773027278,0.3924830753826,0.356337581328329,0.328890491953763,0.294774341211098,0.201520466936658,0.099448198593461,0.0447545786336088,0.0464210962937588,0.0795113323494008,0.0815258335836313,0.0601447805342603,0.0473518033224623,0.00481014345237129,-0.0306148267967811,-0.0620009085881357,-0.0277858043171496,-0.0535568663892462,-0.0682224093663109,-0.0817171971427745,-0.099259383488199,-0.112150391724266,-0.13088561930279,-0.1545057880363,-0.186015509353957,-0.212429500988507,-0.213667525941882,-0.19870851961774,-0.176525976353341,-0.153036139956815,-0.142961250340511,-0.1429008823655,-0.142769223513832,-0.140619839910559,-0.135070715091842,-0.126586264434047,-0.10066356255238,-0.0648443032671962,-0.0653415275197411,-0.0659713494676909,-0.0735790558029728,-0.331750494816773,-0.413122507942253,-0.431815527500302,-0.440808902024257,-0.445028805604301,-0.448333605979628,-0.466175695172597,-0.494248736035579,-0.50912180776063,-0.498440101352328,-0.478762655130191,-0.45449484546327,-0.467451237255368,-0.467275126579347
NA,NA,NA,0.399740182246718,0.37170335319348,0.366166143791128,0.370481101889804,0.371058611108643,0.358511501419101,0.351926765390555,0.370475409838679,0.386199899777303,0.387199183331189,0.408411997189311,0.463124879240246,0.493594473530836,0.51583487652338,0.542585556131477,0.587204762337167,0.615451310621232,0.632093168447385,0.632645193642867,0.595248813919332,0.579185529964733,0.551715956408919,0.51660907246848,0.467712405029712,0.401844277948514,0.379713453701113,0.349913172929113,0.326030386894896,0.263795655493667,0.183712651769793,0.119248956986853,0.121599137187258,0.126738058824494,0.129265478431304,0.131063199298534,0.0790073847514867,0.0349534877303202,0.000794046464884848,-0.0190271663223074,-0.0277934605049294,-0.03361840125307,-0.0676530475744821,-0.0878080986755879,-0.114453467282715,-0.141278566776484,-0.163644857325284,-0.188315289560423,-0.212299696701372,-0.235553293132468,-0.228521286208109,-0.211928348038601,-0.184060005908045,-0.152848418912771,-0.142947011298527,-0.142800800706934,-0.142795584149525,-0.142773799541914,-0.142179046434082,-0.1387706351462,-0.127576322247594,-0.0687206982463598,-0.0645602441443276,-0.0651315787853203,-0.0639981526756262,-0.480517266207527,-0.481295302513424,-0.478801198320259,-0.476869829071214,-0.476001875783331,-0.476247413774779,-0.481988317237134,-0.500200464487911,-0.524956164243176,-0.522113499993271,-0.506378372150182,-0.486884562850843,-0.515316504464453,-0.50001518316461
NA,NA,NA,0.360181898840464,0.371410699053273,0.369058501398657,0.356574264737799,0.357303467026223,0.344265120311273,0.387742240638271,0.361320658733384,0.382036510251315,0.38066264953959,0.383577687741644,0.418228179781479,0.468122842119105,0.511958276210856,0.547623168141122,0.573454701637398,0.631884985360033,0.644850027585291,0.646282692006532,0.616138842072214,0.59258099281954,0.562347499381391,0.53838665014148,0.466515619734296,0.432492262876928,0.392159753422549,0.368949353844581,0.359996037098783,0.30649486952237,0.232019708887355,0.192233813874704,0.182438769786212,0.169322074477051,0.165996672591116,0.151512847266507,0.123093665926762,0.0799447657545529,0.0510762607629164,0.0375046009599333,0.00634271268635634,-0.0329401282794864,-0.0654635396084171,-0.0892914681608724,-0.121104691625718,-0.15165092095863,-0.179136880031002,-0.205012427009251,-0.228759722461014,-0.246187385880966,-0.232773870400947,-0.21141172058141,-0.176525246755055,-0.147422771724161,-0.14280967327501,-0.142590780674968,-0.142588666256871,-0.142582730229034,-0.142639787238373,-0.142865795311929,-0.142593793933884,-0.139260977755662,NA,NA,NA,-0.474102975393929,-0.475676560595169,-0.480626159793234,-0.483959768162079,-0.493088531976105,-0.505677465236161,-0.516725879523236,-0.524941065366477,-0.539756511211835,-0.546048820614084,-0.54493155206431,-0.537720740590928,-0.553669798928437,-0.496106719505623
NA,NA,NA,0.349580373030658,0.368412437886018,0.335535273250644,0.340761972966881,0.33973722973468,0.363702711791549,0.385835898316816,0.395930949513076,0.36728839073362,0.378985711826902,0.372630758587422,0.404279089635213,0.466886982907793,0.520708973361236,0.549778084117072,0.588272886302906,0.629615458076922,0.648599589334849,0.658050878625883,0.66686194749353,0.623558095123293,0.57159278003033,0.547135382549415,0.46545644780658,0.463445551530751,0.431390744287344,0.395452424401938,0.38425087004596,0.33133176562054,0.262855507737459,0.240708646701003,0.222556476543649,0.211537667211714,0.191343120403747,0.179428233392406,0.149913387986908,0.11782302445018,0.0902226445192309,0.0694955852010218,0.0297683520231093,-0.0129004377795516,-0.0390671733796848,-0.0773508412616131,-0.113009180388906,-0.140469331584671,-0.166626653542046,-0.190256622686104,-0.212397023066821,-0.224190004947101,-0.213469206228129,-0.190134199237421,-0.159062086168477,-0.141455498283044,-0.142682054408823,-0.142689510348012,-0.14246114732114,-0.142488550746636,-0.142583184917261,-0.142781035716974,-0.142606534646667,NA,NA,NA,NA,-0.475263836972086,-0.476581973590528,-0.476863198080656,-0.493018126566082,-0.512997944096407,-0.525634569347709,-0.531476599382735,-0.53318901987014,-0.533084415822342,-0.535090271435657,-0.53953099037513,-0.544647138354965,-0.560330240379887,-0.506400305275748
NA,NA,NA,0.319420459176029,0.325567488466835,0.337603559239063,0.34351260916606,0.368066797916064,0.389024259455797,0.382381237106536,0.399022186498512,0.382892322630943,0.388121725763964,0.395850959997456,0.409737469404625,0.474123407472149,0.506205625207881,0.548917381983135,0.590614043160081,0.632391149783245,0.64957605008535,0.675820907270149,0.672450584893065,0.647580088510111,0.598604245752226,0.564471523536771,0.501258720163221,0.491704308260353,0.447879797762767,0.429783725469473,0.39161884637927,0.349714547278739,0.309615745302453,0.252177436509,0.252919417420179,0.230672303457757,0.212286106074737,0.195967238276589,0.17176959143793,0.142862516808828,0.119394256042316,0.0862874182021333,0.0390665398725994,-0.00205277613692597,-0.0300152894298514,-0.0652788035807018,-0.103113459338761,-0.120468149040906,-0.137884673818569,-0.159209400079247,-0.171053640469088,-0.175388026930446,-0.176764776269701,-0.164867870725785,-0.145691149526632,-0.138092027588761,-0.139984395489353,-0.142808773021623,-0.142456793631267,-0.142396092582413,-0.142432714386191,-0.142641044232873,-0.142940556136059,NA,NA,NA,NA,-0.475084047120309,-0.476612710975715,-0.495950951987372,-0.521412907749367,-0.531575931716114,-0.534440972544149,-0.532947326598792,-0.527091851431359,-0.526407644400766,-0.528235273347703,-0.52859331346116,-0.528685075600059,-0.531535189951852,-0.568056709956124
NA,NA,NA,0.296803885484262,0.321532618164245,0.331306129219324,0.346436732002491,0.355745299327404,0.376947318472897,0.373974736664214,0.405022279488078,0.400865022054766,0.406450298407698,0.407909832476884,0.417365824525678,0.45004498282508,0.485684026757781,0.543012187937027,0.603181645335892,0.635618529876273,0.647862423821533,0.674873587586854,0.668572630456781,0.643992115136837,0.611842084862964,0.559484945053935,0.534308903886676,0.510131887650087,0.501724157425544,0.444468059416094,0.391689997061796,0.362475394661793,0.34074872704536,0.292462286335508,0.275079192891683,0.274658497197887,0.235165703447394,0.214366816248359,0.193930757393241,0.168857426256205,0.144332295422923,0.102650598493473,0.0478434708659958,0.00411984545635292,-0.0255515333742109,-0.0576526767196917,-0.0813505952707939,-0.0963934595443554,-0.11437775469826,-0.134630287210129,-0.151274273322365,-0.153044835884229,-0.138243668656106,-0.127365911667653,-0.131629414983159,-0.133580879463686,-0.133027524545277,-0.140291414073266,-0.143067437612762,-0.142141797215274,-0.142352453210618,-0.142542703168991,-0.13163690875859,NA,NA,NA,NA,-0.284576222953725,-0.486429358882871,-0.529451246978243,-0.533626065983184,-0.532932832183412,-0.531707361743281,-0.53287706830206,-0.526569249872751,-0.526714172719465,-0.528753654506095,-0.519679041201484,-0.499564218850649,-0.478170814068153,-0.460548486559692
NA,NA,NA,NA,0.313288468733384,0.331024385593769,0.348619569307318,0.348554818045914,0.366630409857687,0.382295339497518,0.394745686492957,0.416781747633192,0.407973746981642,0.411095628185961,0.406202760200378,0.436381523420011,0.480925675364694,0.538983931639884,0.603671893554678,0.638811592426985,0.652727765422301,0.676368261395321,0.676043533805845,0.647543969769058,0.616387488514756,0.555622721118538,0.545104635986841,0.5225414103349,0.503982263187844,0.487610476775496,0.44458394360626,0.39574099107937,0.368765288793782,0.349479014811372,0.329149316941043,0.303078950747175,0.278135990056258,0.23756700428676,0.220428262199379,0.19095003606351,0.171111389014225,0.131526019795083,0.0802257777983339,0.00532251865809168,-0.021232051573339,-0.0479133581643251,-0.0601817829631759,-0.0766036703774624,-0.0919512337507388,-0.101313389455828,-0.108362401517356,-0.10827669031844,-0.10235467240524,-0.0954749857541502,-0.105044395301121,-0.115740346173811,-0.119682878844391,-0.129336631385096,-0.14034825545603,-0.142381327596827,-0.142279262790035,-0.14283001767782,NA,NA,NA,NA,NA,NA,-0.478269900492875,-0.489479111971927,-0.491597525826178,-0.502013671782827,-0.522984207708603,-0.538447562083045,-0.544189431697374,-0.545422314743789,-0.539980765044057,-0.52227310784734,-0.488714064539669,-0.441086632998138,-0.379865456712712
NA,NA,NA,NA,NA,0.317475749769994,0.338461679901234,0.349387812694866,0.35434974244468,0.379448352336707,0.400472691214403,0.407387834555154,0.418454566179135,0.397792859072526,0.397151927037674,0.43490867518359,0.474103343314889,0.52116295284104,0.598292775349616,0.620530888845671,0.641263925073331,0.670638509658197,0.67724844918448,0.662591173715625,0.640852515227055,0.577306792506114,0.562088794593637,0.55175626971461,0.521680164171365,0.51337872765781,0.446089825583812,0.419797375107382,0.395855778782036,0.397715436330554,0.358623129355353,0.331984002776815,0.295420446079417,0.263067087607459,0.239417415209484,0.210529292684432,0.188572127903517,0.153392905519875,0.0916782368592726,0.0167894460220951,-0.0179731693754343,-0.0347488340387774,-0.0458034945619704,-0.0608178509808968,-0.069982307934106,-0.0713860319295905,-0.0695121230513412,-0.0727314182932456,-0.0806146737967637,-0.0857232017202675,-0.0834884734483314,-0.0811281454604539,-0.0889294612080065,-0.101087291288258,-0.118971162942963,-0.141349309040052,-0.141488415528472,NA,NA,NA,NA,NA,NA,NA,-0.288792302594729,-0.32119510519002,-0.385526383921036,-0.462593264424333,-0.513009819265626,-0.538684463162926,-0.55142452899761,-0.552275885316114,-0.543696700890705,-0.522175225669948,-0.499794833532413,-0.465681038812865,-0.419534794434613
NA,NA,NA,NA,NA,NA,0.318685735717455,0.333149886663746,0.351680296883051,NA,NA,0.398919326829226,0.39205416218738,0.385049403099253,0.397096646043679,0.445315245633038,0.487554264557076,0.529578180400722,0.581349354043203,0.613078832914523,0.621896882456797,0.67949806050757,0.693172647696793,0.666274654069557,0.63957242816382,0.615959948433595,0.575034122203732,0.558980210533253,0.538853878566281,0.514487316944101,0.459436469545698,0.431822743289901,0.410850900661957,0.405280580462191,0.374055540642748,0.342413535134414,0.305896005709542,0.275055578908738,0.249350735200203,0.217300055944616,0.196513925646883,0.156587278957079,0.0901785042701196,0.0176936844750597,-0.0162439887563292,-0.0274501633188965,-0.0398335794099353,-0.0524153391123979,-0.0583629101996018,-0.0579858909397612,-0.0590054247237913,-0.0612544497893276,-0.0659047826821203,-0.0692787413759106,-0.0705094248420692,-0.0657541034951971,-0.054508825787172,-0.0592494896383751,-0.0605720148357113,-0.0574919971901387,NA,NA,NA,NA,NA,NA,NA,NA,-0.28818569235943,-0.305078694859689,-0.392634045753832,-0.458416790519987,-0.495323875002446,-0.51498220434195,-0.521694902471642,-0.519142199550505,-0.506483647895608,-0.492286198140189,-0.490689297315689,-0.491112372115143,-0.477937413735196
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356782837922801,0.346880685893348,0.356478980748643,0.362447613249389,0.444417263997022,0.485229026405522,0.549394637185183,0.585407107626923,0.607287526396674,0.616161837518064,0.677951920628207,0.699243009254601,0.673739361170163,0.656530345977231,0.643325955803921,0.592970107418194,0.577265774672389,0.539041477103615,0.534738980076101,0.488536353475402,0.469499982163765,0.450128222946223,0.425574130957071,0.387333599496871,0.347417656887233,0.30334341777266,0.268703960665981,0.240412445609001,0.220040145384231,0.191866387728165,0.148518651773985,0.0829673442543934,0.0182002867198756,-0.0112743825480616,-0.0233788783564119,-0.0406147080625042,-0.0521683517450835,-0.0571768259492899,-0.058933615422233,-0.0568487490193375,-0.0573865370251132,-0.055375630638217,-0.0566842970176627,-0.0558323178050066,-0.051770796057018,-0.0455463030399947,-0.0350108066514968,-0.030203379415468,-0.0283853074457998,NA,NA,NA,NA,NA,NA,NA,NA,-0.288479571721641,-0.393341940656318,-0.451681837020433,-0.46749361217729,-0.474704501233991,-0.478304604479262,-0.477717217086341,-0.473964071546726,-0.470646819542167,-0.47152589594158,-0.488176677754657,-0.504759992622819,-0.507227630286287
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342415968181956,0.342277503086331,0.353764187805994,0.346231616666725,0.410016669019297,0.478148519984753,0.537942941713238,0.580804407025767,0.609121860422406,0.617094007766934,0.670884567366942,0.697806031240997,0.679975516818191,0.65595606805089,0.641282664205092,0.586051720141199,0.582752095768372,0.572049587030425,0.530874607050723,0.516595923701122,0.495331761704745,0.459011942075373,0.432357449595331,0.40157178076176,0.357580273250122,0.312061062407977,0.26729772447855,0.225083384567844,0.196252102409945,0.182457886563884,0.12975962718637,0.0693152186824579,0.0195134447924104,-0.00647463744422739,-0.0285875780985337,-0.0471110980051933,-0.0561405545707901,-0.0590455097127749,-0.0582349080555073,-0.0567683914880131,-0.0554812984036419,-0.0545301768099623,-0.0531565808290704,-0.050339079050859,-0.0455097092110809,-0.0397867512955627,-0.0309556680038575,-0.0278617833181029,-0.0264891035163049,NA,NA,NA,NA,NA,NA,NA,NA,-0.329366925818979,-0.46938505806259,-0.477048803993299,-0.47829896308167,-0.477364895235338,-0.475160452064022,-0.472397626696599,-0.471271345158617,-0.472199595930919,-0.475510028786524,-0.490562286459892,-0.506556725342735,-0.514140970700882
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341195814669335,0.339071913501664,0.330907462050307,0.337461886659977,0.348717277764716,0.394428455574862,0.444584232858126,0.506070069718588,0.564651171030602,0.595340473914697,0.617080422169111,0.676360123697252,0.681906115679732,0.660907138614805,0.645618960560989,0.615323634692292,0.592638440505071,0.586597627815832,0.578890425275808,0.552596342870194,0.534686071933853,0.493742267063881,0.463570796915105,0.433636746509607,0.412093211811438,0.374358045887305,0.323531793937714,0.272623158836325,0.223565471025375,0.167629445838423,0.149331649019199,0.10958124130245,0.0589770066618135,0.016521388559032,-0.0129336553188835,-0.0428767750266922,-0.056643939388769,-0.0606588743294206,-0.0604309631926914,-0.0581512850255037,-0.0561017114744176,-0.0538621352677068,-0.0518362179969064,-0.0499194601770047,-0.0465163959355879,-0.0422819363790854,-0.0358826511350457,-0.0270302052081313,-0.0259957199091811,-0.025162243843055,NA,NA,NA,NA,NA,NA,NA,NA,-0.482565730193483,-0.483127627389979,-0.485648795537407,-0.486137289584966,-0.484908134705359,-0.484950479060819,-0.484398731788053,-0.482554649886892,-0.483761253550556,-0.485716591083367,-0.496601706949054,-0.511406683132457,-0.516928955877592
